FileName,ImageName,Format,Folder,Camera,Location,Date,Time,WorkDays,Category,Label,Count,Gendar,Independent,Comment
L-LJS-17-D6A-0185,IMAG1046,JPG,L-LJS-17-D6A,,L-LJS-17-D6A,7/19/2017,7:00,41,空,,,,,
L-LJS-17-D6A-0186,IMAG1047,JPG,L-LJS-17-D6A,,L-LJS-17-D6A,7/19/2017,7:00,41,空,,,,,
L-LJS-17-D6A-0187,IMAG1054,JPG,L-LJS-17-D6A,,L-LJS-17-D6A,7/20/2017,8:28,42,鸟类,血雉,1,,1,
L-LJS-17-D6A-0188,IMAG1055,JPG,L-LJS-17-D6A,,L-LJS-17-D6A,7/20/2017,8:29,42,空,,,,,
L-LJS-17-D6A-0189,IMAG1056,JPG,L-LJS-17-D6A,,L-LJS-17-D6A,7/20/2017,8:29,42,空,,,,,
L-LJS-17-D6A-0190,IMAG1057,JPG,L-LJS-17-D6A,,L-LJS-17-D6A,7/20/2017,11:27,42,工作人员,,,,,收回相机
L-LJS-17-D6A-0191,IMAG1058,JPG,L-LJS-17-D6A,,L-LJS-17-D6A,7/20/2017,11:27,42,空,,,,,
L-LJS-17-D6A-0192,IMAG1059,JPG,L-LJS-17-D6A,,L-LJS-17-D6A,7/20/2017,11:27,42,空,,,,,
L-LJS-17-D6A-0193,IMAG1060,JPG,L-LJS-17-D6A,,L-LJS-17-D6A,7/20/2017,11:27,42,空,,,,,
L-LJS-17-D6A-0194,IMAG1061,JPG,L-LJS-17-D6A,,L-LJS-17-D6A,7/20/2017,11:27,42,空,,,,,
L-LJS-17-D6A-0195,IMAG1062,JPG,L-LJS-17-D6A,,L-LJS-17-D6A,7/20/2017,11:27,42,空,,,,,
L-LJS-17-D7A-0001,IMAG0001,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,12:43,1,其他,,,,,
L-LJS-17-D7A-0002,IMAG0002,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,12:43,1,工作人员,,,,布设相机,
L-LJS-17-D7A-0003,IMAG0003,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,12:43,1,工作人员,,,,,
L-LJS-17-D7A-0004,IMAG0004,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,12:43,1,工作人员,,,,,
L-LJS-17-D7A-0005,IMAG0005,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,12:43,1,工作人员,,,,,
L-LJS-17-D7A-0006,IMAG0006,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,12:43,1,工作人员,,,,,
L-LJS-17-D7A-0007,IMAG0007,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,12:45,1,工作人员,,,,,
L-LJS-17-D7A-0008,IMAG0008,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,12:45,1,工作人员,,,,,
L-LJS-17-D7A-0009,IMAG0009,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,12:45,1,工作人员,,,,,
L-LJS-17-D7A-0010,IMAG0010,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,12:46,1,工作人员,,,,,
L-LJS-17-D7A-0011,IMAG0011,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,12:46,1,工作人员,,,,,
L-LJS-17-D7A-0012,IMAG0012,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,12:46,1,工作人员,,,,,
L-LJS-17-D7A-0013,IMAG0013,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,12:46,1,工作人员,,,,,
L-LJS-17-D7A-0014,IMAG0014,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,12:46,1,工作人员,,,,,
L-LJS-17-D7A-0015,IMAG0015,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,12:46,1,工作人员,,,,,
L-LJS-17-D7A-0016,IMAG0016,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,12:50,1,工作人员,,,,,
L-LJS-17-D7A-0017,IMAG0017,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,12:50,1,工作人员,,,,,
L-LJS-17-D7A-0018,IMAG0018,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,12:50,1,工作人员,,,,,
L-LJS-17-D7A-0019,IMAG0019,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,15:37,1,空,,,,,
L-LJS-17-D7A-0020,IMAG0020,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,15:37,1,空,,,,,
L-LJS-17-D7A-0021,IMAG0021,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,15:37,1,空,,,,,
L-LJS-17-D7A-0022,IMAG0061,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,19:05,1,家畜,家牛,1,,1,
L-LJS-17-D7A-0023,IMAG0062,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,19:05,1,家畜,家牛,1,,,
L-LJS-17-D7A-0024,IMAG0063,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,19:05,1,家畜,家牛,1,,,
L-LJS-17-D7A-0025,IMAG0064,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,19:05,1,家畜,家牛,1,,,
L-LJS-17-D7A-0026,IMAG0065,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,19:05,1,家畜,家牛,1,,,
L-LJS-17-D7A-0027,IMAG0066,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,4/30/2017,19:05,1,家畜,家牛,1,,,
L-LJS-17-D7A-0028,IMAG0067,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/1/2017,11:53,2,空,,,,,
L-LJS-17-D7A-0029,IMAG0068,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/1/2017,11:53,2,空,,,,,
L-LJS-17-D7A-0030,IMAG0069,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/1/2017,11:53,2,空,,,,,
L-LJS-17-D7A-0031,IMAG0101,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,10:17,3,空,,,,,
L-LJS-17-D7A-0032,IMAG0102,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,10:17,3,空,,,,,
L-LJS-17-D7A-0033,IMAG0103,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,11:47,3,空,,,,,
L-LJS-17-D7A-0034,IMAG0115,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,15:03,3,其他,未知,,,,
L-LJS-17-D7A-0035,IMAG0116,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,15:03,3,其他,未知,,,,
L-LJS-17-D7A-0036,IMAG0117,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,15:03,3,其他,未知,,,,
L-LJS-17-D7A-0037,IMAG0118,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,15:04,3,其他,未知,,,,
L-LJS-17-D7A-0038,IMAG0119,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,15:04,3,其他,未知,,,,
L-LJS-17-D7A-0039,IMAG0120,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,15:04,3,其他,未知,,,,
L-LJS-17-D7A-0040,IMAG0121,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,15:04,3,其他,未知,,,,
L-LJS-17-D7A-0041,IMAG0122,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,15:04,3,其他,未知,,,,
L-LJS-17-D7A-0042,IMAG0123,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,15:04,3,其他,未知,,,,
L-LJS-17-D7A-0043,IMAG0124,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,15:05,3,其他,未知,,,,
L-LJS-17-D7A-0044,IMAG0125,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,15:05,3,其他,未知,,,,
L-LJS-17-D7A-0045,IMAG0126,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,15:05,3,其他,未知,,,,
L-LJS-17-D7A-0046,IMAG0127,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,15:05,3,其他,未知,,,,
L-LJS-17-D7A-0047,IMAG0128,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,15:05,3,其他,未知,,,,
L-LJS-17-D7A-0048,IMAG0129,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,15:05,3,其他,未知,,,,
L-LJS-17-D7A-0049,IMAG0130,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,15:05,3,其他,未知,,,,
L-LJS-17-D7A-0050,IMAG0131,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,15:05,3,其他,未知,,,,
L-LJS-17-D7A-0051,IMAG0132,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/2/2017,15:05,3,其他,未知,,,,
L-LJS-17-D7A-0052,IMAG0151,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:33,4,家畜,家牛,1,,1,
L-LJS-17-D7A-0053,IMAG0152,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:33,4,家畜,家牛,1,,,
L-LJS-17-D7A-0054,IMAG0153,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:33,4,家畜,家牛,1,,,
L-LJS-17-D7A-0055,IMAG0154,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:34,4,家畜,家牛,1,,,
L-LJS-17-D7A-0056,IMAG0155,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:34,4,家畜,家牛,1,,,
L-LJS-17-D7A-0057,IMAG0156,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:34,4,家畜,家牛,1,,,
L-LJS-17-D7A-0058,IMAG0157,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:34,4,家畜,家牛,1,,,
L-LJS-17-D7A-0059,IMAG0158,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:34,4,家畜,家牛,1,,,
L-LJS-17-D7A-0060,IMAG0159,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:34,4,家畜,家牛,1,,,
L-LJS-17-D7A-0061,IMAG0160,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:35,4,家畜,家牛,1,,,
L-LJS-17-D7A-0062,IMAG0161,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:35,4,家畜,家牛,1,,,
L-LJS-17-D7A-0063,IMAG0162,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:35,4,家畜,家牛,1,,,
L-LJS-17-D7A-0064,IMAG0163,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:35,4,家畜,家牛,1,幼,1,
L-LJS-17-D7A-0065,IMAG0164,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:35,4,空,,,,,
L-LJS-17-D7A-0066,IMAG0165,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:35,4,空,,,,,
L-LJS-17-D7A-0067,IMAG0166,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:35,4,家畜,家牛,1,,,
L-LJS-17-D7A-0068,IMAG0167,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:35,4,空,,,,,
L-LJS-17-D7A-0069,IMAG0168,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:35,4,空,,,,,
L-LJS-17-D7A-0070,IMAG0169,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:37,4,家畜,家牛,1,幼,,
L-LJS-17-D7A-0071,IMAG0170,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:37,4,家畜,家牛,2,1幼,,
L-LJS-17-D7A-0072,IMAG0171,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:37,4,家畜,家牛,2,1幼,,
L-LJS-17-D7A-0073,IMAG0172,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:37,4,家畜,家牛,2,1幼,,
L-LJS-17-D7A-0074,IMAG0173,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:37,4,家畜,家牛,2,1幼,,
L-LJS-17-D7A-0075,IMAG0174,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:37,4,家畜,家牛,2,1幼,,
L-LJS-17-D7A-0076,IMAG0175,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:38,4,家畜,家牛,2,1幼,,
L-LJS-17-D7A-0077,IMAG0176,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:38,4,家畜,家牛,2,1幼,,
L-LJS-17-D7A-0078,IMAG0177,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:38,4,家畜,家牛,2,1幼,,
L-LJS-17-D7A-0079,IMAG0178,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:38,4,家畜,家牛,2,1幼,,
L-LJS-17-D7A-0080,IMAG0179,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:38,4,家畜,家牛,2,1幼,,
L-LJS-17-D7A-0081,IMAG0180,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:39,4,家畜,家牛,2,1幼,,
L-LJS-17-D7A-0082,IMAG0181,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:39,4,家畜,家牛,1,幼,,
L-LJS-17-D7A-0083,IMAG0182,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:39,4,家畜,家牛,1,幼,,
L-LJS-17-D7A-0084,IMAG0183,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:39,4,家畜,家牛,1,幼,,
L-LJS-17-D7A-0085,IMAG0184,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:40,4,家畜,家牛,1,,1,
L-LJS-17-D7A-0086,IMAG0185,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:40,4,家畜,家牛,1,,,
L-LJS-17-D7A-0087,IMAG0186,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:40,4,家畜,家牛,1,,,
L-LJS-17-D7A-0088,IMAG0187,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:41,4,家畜,家牛,2,,,
L-LJS-17-D7A-0089,IMAG0188,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:41,4,家畜,家牛,2,,,
L-LJS-17-D7A-0090,IMAG0189,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:41,4,家畜,家牛,2,,,
L-LJS-17-D7A-0091,IMAG0190,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:56,4,家畜,家牛,1,,,
L-LJS-17-D7A-0092,IMAG0191,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:56,4,家畜,家牛,1,,,
L-LJS-17-D7A-0093,IMAG0192,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:56,4,家畜,家牛,1,,,
L-LJS-17-D7A-0094,IMAG0193,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:56,4,家畜,家牛,1,,,
L-LJS-17-D7A-0095,IMAG0194,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:56,4,家畜,家牛,1,,,
L-LJS-17-D7A-0096,IMAG0195,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:56,4,家畜,家牛,1,,,
L-LJS-17-D7A-0097,IMAG0196,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:56,4,家畜,家牛,1,,,
L-LJS-17-D7A-0098,IMAG0197,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:57,4,家畜,家牛,1,,,
L-LJS-17-D7A-0099,IMAG0198,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:57,4,家畜,家牛,1,,,
L-LJS-17-D7A-0100,IMAG0199,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:57,4,家畜,家牛,1,,,
L-LJS-17-D7A-0101,IMAG0200,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:57,4,家畜,家牛,1,,,
L-LJS-17-D7A-0102,IMAG0201,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,7:57,4,家畜,家牛,1,,1,
L-LJS-17-D7A-0103,IMAG0202,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,8:02,4,家畜,家牛,1,,,
L-LJS-17-D7A-0104,IMAG0203,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,8:02,4,家畜,家牛,1,,,
L-LJS-17-D7A-0105,IMAG0204,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,8:02,4,家畜,家牛,1,,,
L-LJS-17-D7A-0106,IMAG0205,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,10:47,4,空,,,,,
L-LJS-17-D7A-0107,IMAG0206,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,10:47,4,空,,,,,
L-LJS-17-D7A-0108,IMAG0207,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/3/2017,10:47,4,空,,,,,
L-LJS-17-D7A-0109,IMAG0580,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/4/2017,10:14,5,空,,,,,
L-LJS-17-D7A-0110,IMAG0581,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/4/2017,10:14,5,空,,,,,
L-LJS-17-D7A-0111,IMAG0582,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/4/2017,10:14,5,空,,,,,
L-LJS-17-D7A-0112,IMAG0592,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/4/2017,11:15,5,其他人员,,,,,
L-LJS-17-D7A-0113,IMAG0593,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/4/2017,11:15,5,其他人员,,,,,
L-LJS-17-D7A-0114,IMAG0594,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/4/2017,11:15,5,其他人员,,,,,
L-LJS-17-D7A-0115,IMAG0942,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/4/2017,14:36,5,空,,,,,
L-LJS-17-D7A-0116,IMAG0943,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/4/2017,14:36,5,空,,,,,
L-LJS-17-D7A-0117,IMAG0944,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/4/2017,14:36,5,空,,,,,
L-LJS-17-D7A-0118,IMAG1204,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/4/2017,16:04,5,其他,未知,,,,
L-LJS-17-D7A-0119,IMAG1205,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/4/2017,16:04,5,其他,未知,,,,
L-LJS-17-D7A-0120,IMAG1206,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/4/2017,16:04,5,其他,未知,,,,
L-LJS-17-D7A-0121,IMAG1378,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/4/2017,19:56,5,空,,,,,
L-LJS-17-D7A-0122,IMAG1379,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/4/2017,19:56,5,空,,,,,
L-LJS-17-D7A-0123,IMAG1380,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/4/2017,19:56,5,空,,,,,
L-LJS-17-D7A-0124,IMAG1381,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/5/2017,12:33,6,空,,,,,
L-LJS-17-D7A-0125,IMAG1382,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/5/2017,12:34,6,空,,,,,
L-LJS-17-D7A-0126,IMAG1383,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/5/2017,12:34,6,空,,,,,
L-LJS-17-D7A-0127,IMAG1777,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/5/2017,20:20,6,家畜,家牛,2,,1,
L-LJS-17-D7A-0128,IMAG1778,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/5/2017,20:20,6,家畜,家牛,2,,,
L-LJS-17-D7A-0129,IMAG1779,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/5/2017,20:20,6,家畜,家牛,2,,,
L-LJS-17-D7A-0130,IMAG1789,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/6/2017,10:48,7,空,,,,,
L-LJS-17-D7A-0131,IMAG1790,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/6/2017,10:48,7,空,,,,,
L-LJS-17-D7A-0132,IMAG1791,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/6/2017,10:48,7,空,,,,,
L-LJS-17-D7A-0133,IMAG1792,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:51,8,其他人员,,,,,
L-LJS-17-D7A-0134,IMAG1793,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:51,8,其他人员,,,,,
L-LJS-17-D7A-0135,IMAG1794,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:51,8,其他人员,,,,,
L-LJS-17-D7A-0136,IMAG1795,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:51,8,其他人员,,,,,
L-LJS-17-D7A-0137,IMAG1796,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:51,8,其他人员,,,,,
L-LJS-17-D7A-0138,IMAG1797,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:51,8,其他人员,,,,,
L-LJS-17-D7A-0139,IMAG1798,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:53,8,其他人员,,,,,
L-LJS-17-D7A-0140,IMAG1799,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:53,8,其他人员,,,,,
L-LJS-17-D7A-0141,IMAG1800,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:53,8,其他人员,,,,,
L-LJS-17-D7A-0142,IMAG1801,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:53,8,其他人员,,,,,
L-LJS-17-D7A-0143,IMAG1802,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:53,8,其他人员,,,,,
L-LJS-17-D7A-0144,IMAG1803,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:53,8,其他人员,,,,,
L-LJS-17-D7A-0145,IMAG1804,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:54,8,其他人员,,,,,
L-LJS-17-D7A-0146,IMAG1805,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:54,8,其他人员,,,,,
L-LJS-17-D7A-0147,IMAG1806,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:54,8,其他人员,,,,,
L-LJS-17-D7A-0148,IMAG1807,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:54,8,其他人员,,,,,
L-LJS-17-D7A-0149,IMAG1808,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:54,8,其他人员,,,,,
L-LJS-17-D7A-0150,IMAG1809,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:54,8,其他人员,,,,,
L-LJS-17-D7A-0151,IMAG1810,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:55,8,其他人员,,,,,
L-LJS-17-D7A-0152,IMAG1811,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:55,8,其他人员,,,,,
L-LJS-17-D7A-0153,IMAG1812,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:55,8,其他人员,,,,,
L-LJS-17-D7A-0154,IMAG1813,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:55,8,其他人员,,,,,
L-LJS-17-D7A-0155,IMAG1814,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:55,8,其他人员,,,,,
L-LJS-17-D7A-0156,IMAG1815,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,10:55,8,其他人员,,,,,
L-LJS-17-D7A-0157,IMAG1816,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,16:50,8,其他人员,,,,,
L-LJS-17-D7A-0158,IMAG1817,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,16:50,8,其他人员,,,,,
L-LJS-17-D7A-0159,IMAG1818,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/7/2017,16:50,8,空,,,,,
L-LJS-17-D7A-0160,IMAG1899,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/8/2017,16:42,9,空,,,,,
L-LJS-17-D7A-0161,IMAG1900,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/8/2017,16:42,9,空,,,,,
L-LJS-17-D7A-0162,IMAG1901,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/8/2017,16:42,9,空,,,,,
L-LJS-17-D7A-0163,IMAG1999,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/9/2017,10:10,10,空,,,,,
L-LJS-17-D7A-0164,IMAG2000,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/9/2017,10:10,10,空,,,,,
L-LJS-17-D7A-0165,IMAG2001,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/9/2017,10:10,10,空,,,,,
L-LJS-17-D7A-0166,IMAG2002,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/9/2017,11:33,10,其他人员,,,,,
L-LJS-17-D7A-0167,IMAG2003,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/9/2017,11:33,10,其他人员,,,,,
L-LJS-17-D7A-0168,IMAG2004,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/9/2017,11:33,10,其他人员,,,,,
L-LJS-17-D7A-0169,IMAG2371,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/9/2017,17:08,10,其他人员,,,,,
L-LJS-17-D7A-0170,IMAG2372,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/9/2017,17:08,10,其他人员,,,,,
L-LJS-17-D7A-0171,IMAG2373,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/9/2017,17:08,10,其他人员,,,,,
L-LJS-17-D7A-0173,IMAG2569,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/10/2017,9:00,11,兽类,松鼠,1,,1,
L-LJS-17-D7A-0174,IMAG2570,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/10/2017,9:00,11,兽类,松鼠,1,,,
L-LJS-17-D7A-0175,IMAG2571,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/10/2017,9:00,11,兽类,松鼠,1,,,
L-LJS-17-D7A-0176,IMAG2578,JPG,L-LJS-17-D7A,,L-LJS-17-D7A,5/11/2017,11:13,12,其他人员,,,,,
